Date;Time;Operation;S101;D101;S110;D110;S111;D111;S102;D102;S115;D115;S103;D103;S104;D104;S112;D112;S105;D105;S200;D200;S201;D201;S300;D300;S108;D108;S109;D109;S600;D600;S601;D601;S605;D605;S701;D701;S702;D702;S703;D703;S704;D704;S705;D705;S706;D706;S711;D711;S712;D712;S713;D713;S714;D714;S715;D715;S716;D716;S720;D720;S800;D800;S801;D801;S900;D900;S1300;D1300;S1600;D1600;S1601;D1601;S1602;D1602;S1603;D1603;S1604;D1604;S1605;D1605;S1626;D1626;S1627;D1627;S1003;D1003;S1200;D1200;S50;D50;S51;D51;S52;D52;S60;D60;S1001;D1001;S113;D113;S114;D114;S106;D106;S107;D107;S202;D202;S721;D721;S722;D722;S220;D220;S30;D30;S1006;D1006;S1007;D1007;S1651;D1651;S1652;D1652;S1653;D1653;S1654;D1654;S1655;D1655;S1657;D1657;S1658;D1658;S1301;D1301;S116;D116;S119;D119;S302;D302;S117;D117;S7000;D7000;S400;D400;S401;D401;S402;D402;S403;D403;S404;D404;S1202;D1202;S1203;D1203;S100;D100
26.03.2016;61589679;;516.6085205;O;487.2004042;O;16.1;O;13.22058582;O;503.3879347;O;21.97675705;O;0.015803173;O;0;O;-1.287342548;O;33.12101746;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118296498;O;1.514790818;O;0.831870432;O;0.83360676;O;0.779602708;O;1.223750302;O;;E;33.32539799;O;18.30114951;O;18.33934872;O;9.978914668;O;12.23750302;O;;E;92.18231391;O;18.2691518;O;;E;16.76021004;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61590667;;516.6085205;O;487.2004042;O;16.1;O;13.02218723;O;503.5863333;O;21.77832031;O;0.0767919;O;0;O;-1.287326336;O;32.44676208;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118296756;O;1.514803836;O;0.832378342;O;0.83385413;O;0.779598123;O;1.223750254;O;;E;33.3256844;O;18.31232352;O;18.34479086;O;9.978855972;O;12.23750254;O;;E;92.19915728;O;18.27351595;O;;E;16.76021004;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61591687;;516.6085205;O;487.2004042;O;16.1;O;12.82378864;O;503.7847319;O;21.57992172;O;0.147437905;O;0;O;-1.287331581;O;32.9916687;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118298085;O;1.514816612;O;0.83285723;O;0.834117846;O;0.779593623;O;1.223750214;O;;E;33.32596547;O;18.32285905;O;18.35059262;O;9.978798377;O;12.23750214;O;;E;92.21571766;O;18.27447753;O;;E;16.76021004;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61592679;;516.6085205;O;487.2004042;O;16.1;O;12.60734367;O;504.0011768;O;21.3634758;O;0.194806994;O;0;O;-1.287307024;O;32.77571106;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118299236;O;1.514829138;O;0.833306529;O;0.8343925;O;0.779588987;O;1.22375018;O;;E;33.32624104;O;18.33274364;O;18.35663499;O;9.978739028;O;12.2375018;O;;E;92.23186049;O;18.2724627;O;;E;16.76021004;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61593667;;516.6085205;O;487.2004042;O;16.1;O;12.37285137;O;504.2356691;O;21.12898445;O;0.22524167;O;0;O;-1.287314892;O;32.51165771;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118299347;O;1.514841411;O;0.833725827;O;0.834673423;O;0.779583979;O;1.22375037;O;;E;33.32651105;O;18.34196819;O;18.36281531;O;9.978674926;O;12.2375037;O;;E;92.24747318;O;18.27117691;O;;E;16.76021004;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61594687;;516.6085205;O;487.2004042;O;16.1;O;12.1564064;O;504.4521141;O;20.91253853;O;0.237902649;O;0;O;-1.287293911;O;31.93367004;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118299285;O;1.514853458;O;0.834114995;O;0.834956384;O;0.779578413;O;1.223752332;O;;E;33.32677607;O;18.35052989;O;18.36904045;O;9.978603682;O;12.23752332;O;;E;92.26247342;O;18.25298706;O;;E;16.75227538;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61595679;;516.6085205;O;487.2004042;O;16.1;O;11.9219141;O;504.6866064;O;20.67808533;O;0.245872638;O;0;O;-1.287248492;O;32.94700623;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118299993;O;1.514865289;O;0.834474073;O;0.835237417;O;0.779572211;O;1.22375805;O;;E;33.32703635;O;18.3584296;O;18.37522318;O;9.978524303;O;12.2375805;O;;E;92.27679394;O;18.2453116;O;;E;16.74434072;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61596667;;516.6085205;O;487.2004042;O;16.1;O;11.6874609;O;504.9210596;O;20.44359398;O;0.251621968;O;0;O;-1.287291884;O;31.96711731;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118301318;O;1.514876882;O;0.834803189;O;0.835512992;O;0.779565387;O;1.223768387;O;;E;33.3272914;O;18.36567016;O;18.38128581;O;9.978436957;O;12.23768387;O;;E;92.29036819;O;18.26401343;O;;E;16.74830805;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61597691;;516.6085205;O;487.2004042;O;16.1;O;11.42589855;O;505.182622;O;20.18206978;O;0.258559544;O;0;O;-1.287291408;O;32.51576233;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118304061;O;1.51488823;O;0.835102576;O;0.835780077;O;0.779558037;O;1.223783227;O;;E;33.32754107;O;18.37225666;O;18.38716169;O;9.97834287;O;12.23783227;O;;E;92.30313456;O;18.27431508;O;;E;16.75227538;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61598679;;516.6085205;O;487.2004042;O;16.1;O;11.18242168;O;505.4260988;O;19.93855476;O;0.263993814;O;0;O;-1.287314892;O;32.85301208;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118307988;O;1.514899358;O;0.835377909;O;0.836036081;O;0.779550326;O;1.223801168;O;;E;33.32778588;O;18.378314;O;18.39279379;O;9.978244168;O;12.23801168;O;;E;92.31514952;O;18.28588255;O;;E;16.75624271;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61599667;;516.6085205;O;487.2004042;O;16.1;O;10.929883;O;505.6786375;O;19.68601608;O;0.267303456;O;0;O;-1.287270427;O;32.9584198;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118311659;O;1.514910268;O;0.835679645;O;0.83627881;O;0.779542415;O;1.223820463;O;;E;33.3280259;O;18.3849522;O;18.39813382;O;9.978142906;O;12.23820463;O;;E;92.32745945;O;18.28757638;O;;E;16.74830805;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61600687;;516.6085205;O;487.2004042;O;16.1;O;10.68636703;O;505.9221535;O;19.44253922;O;0.269050559;O;0;O;-1.28724122;O;32.11521912;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118314664;O;1.514920925;O;0.83605071;O;0.836506409;O;0.779534399;O;1.223839892;O;;E;33.32826036;O;18.39311561;O;18.403141;O;9.978040307;O;12.23839892;O;;E;92.3409562;O;18.26362133;O;;E;16.75227538;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61601679;;516.6085205;O;487.2004042;O;16.1;O;10.4338665;O;506.174654;O;19.18999863;O;0.263428622;O;0;O;-1.28721559;O;32.01313782;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118317061;O;1.514931321;O;0.836483714;O;0.836717335;O;0.77952642;O;1.223858658;O;;E;33.32848906;O;18.40264171;O;18.40778137;O;9.977938175;O;12.23858658;O;;E;92.3554369;O;18.25281258;O;;E;16.75227538;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61602667;;516.6085205;O;487.2004042;O;16.1;O;10.18132782;O;506.4271927;O;18.9375;O;0.259381012;O;0;O;-1.287252188;O;33.5090332;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118317843;O;1.51494149;O;0.836967007;O;0.836910259;O;0.779518752;O;1.223876257;O;;E;33.32871279;O;18.41327416;O;18.4120257;O;9.977840025;O;12.23876257;O;;E;92.37061524;O;18.27333092;O;;E;16.7403734;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61603699;;516.6085205;O;487.2004042;O;16.1;O;9.937850952;O;506.6706696;O;18.69398308;O;0.252846532;O;0;O;-1.287255764;O;32.69670105;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118316577;O;1.51495145;O;0.837490192;O;0.837084019;O;0.779511726;O;1.223891895;O;;E;33.32893191;O;18.42478423;O;18.41584842;O;9.977750086;O;12.23891895;O;;E;92.3862336;O;18.28122712;O;;E;16.75227538;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61604679;;516.6085205;O;487.2004042;O;16.1;O;9.685312271;O;506.9232082;O;18.44148445;O;0.244107827;O;0;O;-1.287285089;O;32.44117737;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118313674;O;1.514961173;O;0.838043946;O;0.83723774;O;0.779505682;O;1.223904327;O;;E;33.32914581;O;18.43696682;O;18.41923028;O;9.977672726;O;12.23904327;O;;E;92.4020589;O;18.28040508;O;;E;16.7403734;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61605667;;516.6085205;O;487.2004042;O;16.1;O;9.423789024;O;507.1847315;O;18.1799221;O;0.249167704;O;0;O;-1.287301302;O;31.60105896;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118309398;O;1.514970594;O;0.838619946;O;0.837370928;O;0.779500946;O;1.223912935;O;;E;33.32935306;O;18.44963881;O;18.42216042;O;9.977612104;O;12.23912935;O;;E;92.41789374;O;18.27890164;O;;E;16.7403734;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61606687;;516.6085205;O;487.2004042;O;16.1;O;9.126172066;O;507.4823484;O;17.88230515;O;0.262650651;O;0;O;-1.287304997;O;32.59362793;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118303608;O;1.5149796;O;0.839210633;O;0.837483259;O;0.779497801;O;1.223917672;O;;E;33.32955119;O;18.46263393;O;18.4246317;O;9.97757185;O;12.23917672;O;;E;92.43356539;O;18.27868976;O;;E;16.74830805;O;0.006554961;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61607679;;516.6085205;O;487.2004042;O;16.1;O;8.828554153;O;507.7799664;O;17.58472633;O;0.286202382;O;0;O;-1.287326336;O;32.49356079;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.11829683;O;1.514988047;O;0.839809096;O;0.837574428;O;0.77949648;O;1.223918832;O;;E;33.32973703;O;18.47580011;O;18.42663741;O;9.97755495;O;12.23918832;O;;E;92.44891782;O;18.27837737;O;;E;16.74830805;O;0.005414283;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.648395789;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61608667;;516.6085205;O;487.2004042;O;16.1;O;8.539960861;O;508.0685596;O;17.29613304;O;0.301681662;O;0;O;-1.287365556;O;32.10462952;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118290861;O;1.514995778;O;0.840409096;O;0.837644091;O;0.779497265;O;1.223916885;O;;E;33.32990712;O;18.48900012;O;18.42817001;O;9.977564992;O;12.23916885;O;;E;92.46381108;O;18.27616686;O;;E;16.74830805;O;0.00656425;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61609687;;516.6085205;O;487.2004042;O;16.1;O;8.251366615;O;508.3571539;O;17.00753784;O;0.297454871;O;0;O;-1.287326336;O;32.55821228;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118286935;O;1.515002637;O;0.84100513;O;0.837691945;O;0.779500425;O;1.223912378;O;;E;33.33005802;O;18.50211286;O;18.42922278;O;9.977605436;O;12.23912378;O;;E;92.47812288;O;18.27536628;O;;E;16.75227538;O;0.006831009;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61610679;;516.6085205;O;487.2004042;O;16.1;O;7.953749657;O;508.6547709;O;16.70992088;O;0.287523097;O;0;O;-1.287358761;O;32.52676392;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118284444;O;1.5150085;O;0.841592355;O;0.837717999;O;0.779506159;O;1.223905867;O;;E;33.33018699;O;18.51503181;O;18.42979597;O;9.977678839;O;12.23905867;O;;E;92.49175228;O;18.27689287;O;;E;16.7403734;O;0.00685343;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61611675;;516.6085205;O;487.2004042;O;16.1;O;7.682929516;O;508.925591;O;16.43910027;O;0.27856297;O;0;O;-1.287344694;O;32.6620636;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118282982;O;1.515013301;O;0.842166559;O;0.837722731;O;0.779514525;O;1.223897871;O;;E;33.33029263;O;18.52766431;O;18.42990007;O;9.977785917;O;12.23897871;O;;E;92.50462164;O;18.27827257;O;;E;16.7403734;O;0.006854785;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61612687;;516.6085205;O;487.2004042;O;16.1;O;7.406289101;O;509.2022314;O;16.16242218;O;0.268856917;O;0;O;-1.287307501;O;34.32781982;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118282936;O;1.515017014;O;0.842724154;O;0.837706843;O;0.779525411;O;1.223888857;O;;E;33.33037431;O;18.53993139;O;18.42955054;O;9.977925265;O;12.23888857;O;;E;92.51667008;O;18.27445447;O;;E;16.7403734;O;0.006854855;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61613679;;516.6085205;O;487.2004042;O;16.1;O;7.129609108;O;509.4789114;O;15.88574219;O;0.26455056;O;0;O;-1.287335277;O;34.17022705;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118283738;O;1.515019582;O;0.843262089;O;0.837670995;O;0.779538554;O;1.223879226;O;;E;33.33043079;O;18.55176595;O;18.42876188;O;9.978093494;O;12.23879226;O;;E;92.52784438;O;18.27217153;O;;E;16.7403734;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61614671;;516.6085205;O;487.2004042;O;16.1;O;6.852929592;O;509.7555909;O;15.6091013;O;0.261382401;O;0;O;-1.287342072;O;31.60704041;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118285238;O;1.515020926;O;0.84377784;O;0.83761573;O;0.779553557;O;1.223869311;O;;E;33.33046037;O;18.56311247;O;18.42754607;O;9.978285527;O;12.23869311;O;;E;92.53809754;O;18.27299066;O;;E;16.7403734;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61615699;;516.6085205;O;487.2004042;O;16.1;O;6.593046665;O;510.0154738;O;15.34917927;O;0.258296471;O;0;O;-1.287307024;O;33.09576416;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118287361;O;1.515021005;O;0.844269318;O;0.837541473;O;0.779569937;O;1.223859379;O;;E;33.33046211;O;18.57392499;O;18.4259124;O;9.978495198;O;12.23859379;O;;E;92.54738849;O;18.27491103;O;;E;16.7403734;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61616683;;516.6085205;O;487.2004042;O;16.1;O;6.316367149;O;510.2921534;O;15.07253838;O;0.26697196;O;0;O;-1.287323713;O;32.48239136;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118290228;O;1.515019793;O;0.844734795;O;0.837448557;O;0.779587236;O;1.223849641;O;;E;33.33043544;O;18.58416548;O;18.42386826;O;9.978716615;O;12.23849641;O;;E;92.55568221;O;18.2768585;O;;E;16.7403734;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;61617671;;516.6085205;O;487.2004042;O;16.1;O;6.04808569;O;510.5604348;O;14.80425739;O;0.267892304;O;0;O;-1.287352443;O;32.41278076;O;;E;0;O;486.6035213;O;29.0255325;O;1.1067;O;;E;1.118293149;O;1.515017261;O;0.845172825;O;0.837337322;O;0.779605266;O;1.223840677;O;;E;33.33037973;O;18.59380216;O;18.42142108;O;9.978947405;O;12.23840677;O;;E;92.56295715;O;18.27759242;O;;E;16.7403734;O;0.006854858;O;0.001;O;0.001;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;0;O;;E;;E;;E;;E;;E;;E;100;O;0;O;0;O;0;O;0;O;0;O;0;O;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
